URL,TEXT
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The corresponding rates of infection were 22% vs. 12%." Similarly a May 6 2020 report 10in the journal Nutrients pointed out that vitamin D concentrations are lower in patients with positive PCR (polymerase chain reaction) tests for SARS-CoV-2.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, As noted in this report which retrospectively investigated the vitamin D levels obtained from a cohort of patients in Switzerland: 11"In this cohort significantly lower 25(OH)D levels were found in PCR-positive for SARS-CoV-2 (median value 11.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1 ng/mL) patients compared with negative patients (24.6 ng/mL); this was also confirmed by stratifying patients according to age &gt;70 years.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, On the basis of this preliminary observation vitamin D supplementation might be a useful measure to reduce the risk of infection.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," “There are considerable experimental data showing that vitamin D is important in regulating and suppressing the inflammatory cytokine response of respiratory epithelial cells and macrophages to various pathogens including respiratory viruses.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,”Low Vitamin D Boosts Risk of Serious COVID-19 InfectionAccording to an editorial review 12 13by Irish researchers people with vitamin D deficiency appear to be far more prone to severe COVID-19 infections.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, According to the authors: 14"When mortality per million is plotted against latitude it can be seen that all countries that lie below 35 degrees North have relatively low mortality.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Thirty‐five degrees North also happens to be the latitude above which people do not receive sufficient sunlight to retain adequate vitamin D levels during winter.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, This suggests a possible role for vitamin D in determining outcomes from COVID‐19 ...There are considerable experimental data showing that vitamin D is important in regulating and suppressing the inflammatory cytokine response of respiratory epithelial cells and macrophages to various pathogens including respiratory viruses .
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,..It is important to note that the hypothesis is not that vitamin D would protect against SARS‐CoV‐2 infection but that it could be very important in preventing the cytokine storm and subsequent acute respiratory distress syndrome that is commonly the cause of mortality .
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,..The evidence supporting a protective effect of vitamin D against severe COVID‐19 disease is very suggestive a substantial proportion of the population in the Northern Hemisphere will currently be vitamin D deficient and supplements for example 1000 international units (25 micrograms) per day are very safe.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,It is time for governments to strengthen recommendations for vitamin D intake and supplementation particularly when under lock‐down.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," Similarly Mark Alipio with GrassrootsHealth conducted a retrospective multicenter study 15involving 212 patients in Southeast Asia who had COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, He too found a strong correlation between vitamin D levels and disease severity. Those with the mildest disease had the highest vitamin D levels and vice versa.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Normal vitamin D levels were defined as greater than 30 ng/ml; insufficient levels were defined as 21 to 29 ng/ml; anything below 20 ng/mL was considered deficient.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, While Grassroots Health research has determined that 40 ng/mL is the lower edge of optimal with 60 ng/mL to 80 ng/mL being ideal for health and disease prevention the benefit of having a vitamin D level above 30 ng/mL was clear.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Low Vitamin D Levels Linked to Increased COVID-19 MortalityThe epidemiology of COVID-19 provides evidence that vitamin D might be helpful in reducing risk associated with COVID-19 deaths.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, 16A May 6 2020 report 17published in Aging Clinical and Experimental Research (its prepublication featured in the Daily Mail May 1 18 ) found that countries with lower vitamin D levels also have higher mortality rates from COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, According to the authors: 19"The Seneca study showed a mean serum vitamin D level of 26 nmol/L in Spain 28 nmol/L in Italy and 45 nmol/L in the Nordic countries in older people.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, In Switzerland mean vitamin D level is 23 nmol/L in nursing homes and in Italy 76% of women over 70 years of age have been found to have circulating levels below 30 nmol/L.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,These are the countries with high number of cases of COVID-19 and the aging people is the group with the highest risk for morbidity and mortality with SARS-CoV2.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," In the preprint version 20of this paper the authors concluded: "We believe that we can advise vitamin D supplementation to protect against SARS-CoV2 infection.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," In the final version 21they toned down the recommendation to: "We hypothesize that vitamin D may play a protective role for COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,"Another study 22which looked at data from 780 hospital patients in Indonesia found those with a vitamin D level between 20 ng/mL and 30 ng/mL had a sevenfold higher risk of death than those with a level above 30 ng/mL and having a level below 20 ng/mL was associated with a 12 times higher risk of death.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,Vitamin D Is a Simple Strategy That Can Save LivesIn a May 18 2020 letter 23to the Federal Chancellor of Germany Angela Merkel retired biochemist Bernd Glauner and Lorenz Borsche highlight these and other studies 24and ask whether a nationwide supply of vitamin D has been considered in Germany.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, "Until a vaccine is available vitamin D supplementation could be a preventive measure that should be discussed to reduce the lethality of covid-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The available studies also suggest that vitamin D shock treatment may protect patients already infected and hospitalized with Covid-19 from lethal sepsis" they write.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,The following graph is included in the letter. Glauner and Borsche continue: 25"... Scientific and clinical studies suggesting an alternative treatment option are apparently ignored.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, One of these promising approaches is the treatment with vitamin D. The available studies on Covid-19 patients suggest that a large proportion of deaths could possibly be prevented and severe courses could be reduced to milder ones .
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,..This way would be easy and does not cause high costs. It would be sufficient to measure the vitamin D level in Covid-19 infected persons hospital staff and risk patients and if necessary to raise it to healthy levels well above 35 ng/ml.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, In any case no comparison to the enormous costs of the lockdown. This could possibly save us another lockdown and many more Covid-19 fatalities.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," No Vitamin D Supplementation Is Not DangerousThe CNN article is just another propaganda COVID-19 narrative of mainstream media.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, This egregious behavior is similar to the hydroxychloroquine paper published in The Lancet that the WHO has used to discredit and stop using hydroxychloroquine for COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Over 100 scientists question the ethics and standards of this incredibly shoddy study. 26Probably the most serious mistake in LaMotte's CNN article are her claims that vitamin D supplementation "can hurt a lot.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," She claims "too much vitamin D can lead to a toxic buildup of calcium in your blood causing confusion disorientation and problems with heart rhythm as well as bone pain kidney damage and painful kidney stones.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,"She makes those claims without a) citing or referencing any supporting evidence b) clarifying that the "toxic buildup of calcium" (hypercalcemia) is caused by insufficient vitamin K2 in relation to vitamin D not vitamin D per se (a fact that is now well-established) and c) without specifying what "too much" actually might be.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, A review 27of published trials have demonstrated there are no toxicity symptoms — including hypercalcemia — at dosages up to 10000 IU of vitamin D3 per day even when used long-term.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, A more recent paper found that Intakes of vitamin D up to 15000 IU/day are safe. 28 In my search for horror stories I discovered a case paper 29published in 2011 which presented the cases of 10 adult patients diagnosed with hypercalcemia in relation to vitamin D supplementation.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Symptoms listed in this paper include vomiting polyuria (excessive urination) polydipsia (excessive thirst) hypercalcemia (excessive calcium levels) encephalopathy (brain damage or disease causing memory loss personality changes or seizures for example) and kidney dysfunction.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,It sounds scary but when you consider that these patients were taking MILLIONS of units of vitamin D — specifically 3600000 (3.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,6 million) IUs and 210000000 (210 million) IUs over the course of one to four months (median two months) — you start to see just how wrong it is to warn people off vitamin D supplements.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,For example the dosages these people were getting would be like taking 30000 IUs of vitamin D per day for 120 days on the lowest end or 7 million IUs a day for 30 days on the extreme upper end.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, No one is recommending you take these kinds of dosages especially not for extended periods of time.Many may need 10000 IUs a day — which is safe — to get their level above 60 ng/mL.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The maintenance dose however is typically lower. To determine your ideal dose you need to get your blood tested ideally twice a year.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The level you're looking for is between 60 ng/mL and 80 ng/mL. As of right now there does not appear to be any significant benefit to levels higher than 80 ng/mL.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, REALLY IMPORTANT: Optimize Your Vitamin D Level Before Fall! Experts are already warning that SARS-CoV-2 may reemerge in the fall when temperatures and humidity levels drop thereby increasing the virus' transmissibility.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,I am in the process of writing an even more comprehensive and detailed report on vitamin D in the prevention of COVID-19 and I hope to enlist ALL of you to participate as an army to go out and tell all your friends and family and get them on board to get their vitamin levels optimized.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,Once you have done that the next step is to encourage pastors of black churches to get their congregations on board. It will also be important to reach out to mangers of nursing homes and assisted living facilities as both of these populations have notoriously low vitamin D levels that put them at greater risk of COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, You now have a known "deadline" for optimizing your vitamin D level. Historically December typically has highest flu activity in the U.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,S. 30but it would probably be good to aim for October or maybe even earlier depending on your location. To improve your immune function and lower your risk of viral infections you'll want to raise your vitamin D to a level between 60 nanograms per milliliter (ng/mL) and 80 ng/mL by fall.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, In Europe the measurements you're looking for are 150 nanomoles per liter (nmol/L) and 200 nmol/L.Again optimizing your vitamin D is particularly important if you have darker skin as darker skin places you at higher risk for vitamin D deficiency — and serious COVID-19 infection.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, What's more the elderly tend to lose the ability to synthesize vitamin D from sun exposure and therefore tend to have suboptimal levels even if they spend plenty of time outdoors.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, One of the easiest and most cost-effective ways of measuring your vitamin D level is to participate in theGrassrootsHealth'spersonalized nutrition project which includes a vitamin D testing kit either alone or in combination with the omega-3 test.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, This is done in the convenience of your home. You'll learn your nutrient levels how effective your health actions are and you'll be able to see thousands of other data sets that allow you to compare health outcomes important to you.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Knowledge is empowerment and that is particularly true during this pandemic. To make sure your immune system has a chance to work optimally follow these three steps.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Step 1: Measure Your Vitamin D First find out what your base level is. This is done with a simple blood test. An easy and cost-effective way of doing this is to order GrassrootsHealth's vitamin D testing kit.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,Once you know what your blood level is you can assess the dose needed to maintain or improve your level. Again the ideal level you're looking for is above 40 ng/mL and ideally between 60 ng/mL and 80 ng/mL (European measurement: 100 nmol/L or ideally 150 nmol/L to 200 nmol/L).
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,The easiest way to raise your level is by getting regular safe sun exposure but if you're very dark-skinned you may need to spend about 1.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,5 hours a day in the sun to have any noticeable effect.Those with very light skin may only need 15 minutes a day which is far easier to achieve.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Still they too will typically struggle to maintain ideal levels during the winter. So depending on your situation you may need to use an oral vitamin D3 supplement.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The next question then becomes how much do you need? Step 2: Assess Your Individualized Vitamin D3 Dosage The following chart can provide you with a basic starting point: You can fine-tune your dosage further by taking into account your baseline vitamin D level.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, To do that you can either use the chart below or use GrassrootsHealth'sVitamin D*calculator . To convert ng/mL into the European measurement (nmol/L) simply multiply the ng/mL measurement by 2.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,5.How to Calculate Your Vitamin D From Sun ExposureTo calculate how much vitamin D you may be getting from regular sun exposure in addition to your supplemental intake consider using the DMinder app 31created by Dr.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Michael Holick author of "The Vitamin D Solution: A Three-Step Strategy to Cure Our Most Common Health Problems." The free app is available for iPhone and android in the Apple store and Google play respectively.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, As explained by imedicalapps.com: 32"The app attempts to calculate a patients' vitamin D level based on demographics imputed when first opening the app and then updates the level based on either actual lab draws or data from the app.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The app even uses the phone's GPS and clock to determine the 'best' time of day for a patient to get the required sun exposure for vitamin D skin conversion.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," Step 3: Retest Lastly you'll need to remeasure your vitamin D level in three to six months to evaluate how your sun exposure and/or supplement dose is working for you.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Not only will optimizing your vitamin D be an important strategy for you and your family but it would be really helpful to start thinking about your community as well.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,If you can speak to pastors in churches with large congregations of people of color and help them start a program getting people on vitamin D.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Doing so could save far more lives than any vaccine program.If you have a family member or know anyone who is in an assisted living facility you could meet with the director of the program and encourage them to get everyone tested or at least start them on vitamin D.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,>&quot;&quot;action&quot;:null&quot;class&quot;:null}" data-component-name="ButtonCreateButton">NEXT ARTICLE &gt;&gt;Disclaimer: The entire contents of this website are based upon the opinions of Dr.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Mercola unless otherwise noted. Individual articles are based upon the opinions of the respective author who retains copyright as marked.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The information on this website is not intended to replace a one-on-one relationship with a qualified health care professional and is not intended as medical advice.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, It is intended as a sharing of knowledge and information from the research and experience of Dr. Mercola and his community.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Dr. Mercola encourages you to make your own health care decisions based upon your research and in partnership with a qualified health care professional.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The subscription fee being requested is for access to the articles and information posted on this site and is not being paid for any individual medical advice.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,If you are pregnant nursing taking medication or have a medical condition consult your health care professional before using products based on this content.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1CNN May 27 20202CNN May 27 20203American Society for Bone and Mineral Research March 2011; 26(3): 455-457 (PDF)4Science Daily March 17 20155Nutrients October 2014; 6(10): 4472-44756Nutrients March 2015; 7(3): 1688–16907MedRxiv 2020 DOI: 10.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1101/2020.04.08.200585788MedRxiv DOI 10.1101/2020.05.08.200958939News Medical Life Sciences May 14 202010Nutrients May 9 2020; 12(5): 135911Nutrients May 9 2020; 12(5): 135912Pharmacol Ther.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, 2020 May 13. doi: 10.1111/apt.1582013NutraIngredients.com April 28 202014Alimentary Pharmacology &amp; Therapeutics April 20 2020 Early review15GrassrootsHealth Letter Preprint April 9 2020 (PDF)16MedRxiv preprint May 12 2020 DOI: 10.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1101/2020.05.06.2009341917Aging Clinical and Experimental Research 2020 doi: 10.1007/s40520-020-01570-818Daily Mail May 1 202019Aging Clinical and Experimental Research 2020 doi: 10.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1007/s40520-020-01570-8 Discussions20Aging Clinical and Experimental Research 2020 Preprint DOI: 10.21203/rs.3.rs-21211/v121Aging Clinical and Experimental Research 2020 doi: 10.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,1007/s40520-020-01570-8 Background/Aims22JoanneNova.com.au May 202023Letter to Dr. Angela Merkel from Bernd Glauner and Lorenz Borsche May 18 2020 (PDF)24Selected Publications on the Role of Vitamin D Regarding the Mortality of COVID-19 Patients (PDF)25Letter to Dr.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Angela Merkel from Bernd Glauner and Lorenz Borsche May 18 2020 Current State of Knowledge (PDF)26New York Times May 29 202027American Journal of Clinical Nutrition January 2007; 85(1):6-1828Dermatoendocrinol.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, April 13 2017; 9(1):e130021329Oman Medical Journal May 2011; 26(3): 201-20430Duquesne University Peak Flu Activity31DMinder app32imedicalapps.
